,furnishing,parking,bath,price,size,loc,sqft
14913,Unfurnished,1,1,5500000,1,Bhandup Mumbai,720
14914,Furnished,1,2,9800000,1,Bhandup Mumbai,720
14915,Semi-Furnished,1,1,8500000,1,Bhandup Mumbai,720
14917,Unfurnished,1,2,22500000,2,Bhandup Mumbai,720
14918,Unfurnished,1,2,12000000,2,Bhandup Mumbai,720
14919,Furnished,1,2,16500000,2,Bhandup Mumbai,585
14920,Furnished,1,2,13000000,2,Bhandup Mumbai,720
14921,Unfurnished,1,1,9500000,1,Bhandup Mumbai,720
14922,Unfurnished,1,2,13100000,2,Bhandup Mumbai,694
14923,Unfurnished,1,1,3100000,1,Bhandup Mumbai,720
14924,Unfurnished,1,2,16000000,2,Bhandup Mumbai,720
14925,Unfurnished,1,2,10500000,1,Bhandup Mumbai,720
14926,Unfurnished,1,2,13500000,2,Bhandup Mumbai,750
14927,Unfurnished,1,1,12500000,2,Bhandup Mumbai,720
14928,Unfurnished,1,2,15000000,2,Bhandup Mumbai,600
14929,Furnished,1,2,8800000,1,Bhandup Mumbai,720
14930,Semi-Furnished,1,2,14500000,2,Bhandup Mumbai,610
14931,Unfurnished,2,3,18500000,3,Bhandup Mumbai,720
14932,Semi-Furnished,1,2,9700000,1,Bhandup Mumbai,435
14935,Semi-Furnished,1,1,12000000,1,Bhandup Mumbai,412
14937,Semi-Furnished,1,1,8800000,1,Bhandup Mumbai,720
14938,Semi-Furnished,1,1,10000000,1,Bhandup Mumbai,720
14939,Unfurnished,1,1,3000000,1,Bhandup Mumbai,720
14940,Furnished,1,1,20000000,1,Bhandup Mumbai,550
14941,Furnished,1,2,18000000,2,Bhandup Mumbai,700
14942,Unfurnished,1,2,10500000,1,Bhandup Mumbai,720
14943,Unfurnished,1,2,5000000,2,Bhandup Mumbai,720
14944,Semi-Furnished,1,3,21500000,3,Bhandup Mumbai,720
14945,Semi-Furnished,1,1,4200000,1,Bhandup Mumbai,720
14946,Unfurnished,1,1,6500000,1,Bhandup Mumbai,720
14947,Unfurnished,1,1,8500000,1,Bhandup Mumbai,720
14948,Unfurnished,1,1,9000000,2,Bhandup Mumbai,720
14949,Semi-Furnished,1,1,5500000,1,Bhandup Mumbai,720
14950,Unfurnished,1,2,9500000,1,Bhandup Mumbai,720
14951,Semi-Furnished,1,2,13500000,2,Bhandup Mumbai,720
14952,Semi-Furnished,1,2,15000000,2,Bhandup Mumbai,720
14953,Unfurnished,1,1,6000000,1,Bhandup Mumbai,720
14954,Semi-Furnished,1,2,12000000,2,Bhandup Mumbai,550
14955,Unfurnished,1,1,3750000,1,Bhandup Mumbai,720
14956,Furnished,1,2,14000000,2,Bhandup Mumbai,720
14957,Unfurnished,1,1,10000000,1,Bhandup Mumbai,720
14958,Unfurnished,1,1,8500000,1,Bhandup Mumbai,480
14959,Unfurnished,1,1,8000000,1,Bhandup Mumbai,720
14960,Semi-Furnished,1,2,16000000,2,Bhandup Mumbai,720
14961,Semi-Furnished,1,2,12200000,1,Bhandup Mumbai,520
14962,Semi-Furnished,1,1,6500000,1,Bhandup Mumbai,320
14963,Semi-Furnished,1,2,9500000,1,Bhandup Mumbai,375
14964,Unfurnished,1,1,9500000,1,Bhandup Mumbai,720
14965,Unfurnished,1,1,6500000,1,Bhandup Mumbai,720
14967,Unfurnished,1,2,8100000,1,Bhandup Mumbai,403
14968,Unfurnished,1,1,5600000,1,Bhandup Mumbai,720
14969,Unfurnished,1,2,28653823,1,Bhandup Mumbai,362
14970,Unfurnished,1,1,28653823,1,Bhandup Mumbai,585
14972,Unfurnished,1,1,28653823,1,Bhandup Mumbai,720
14973,Unfurnished,1,1,28653823,1,Bhandup Mumbai,350
14974,Furnished,1,1,28653823,1,Bhandup Mumbai,720
14979,Semi-Furnished,1,1,28653823,1,Bhandup Mumbai,720
14982,Semi-Furnished,1,1,28653823,2,Bhandup Mumbai,650
14989,Furnished,1,2,28653823,2,Bhandup Mumbai,720
14990,Furnished,1,2,28653823,2,Bhandup Mumbai,852
14991,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
14992,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
14993,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
14995,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
14996,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
14997,Furnished,1,2,14000000,2,Bhandup Mumbai,580
14998,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
14999,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15000,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15001,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15002,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15004,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15005,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15006,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15007,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15008,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15009,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15010,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15011,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15013,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15014,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15015,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15016,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15017,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15018,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15019,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15020,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15022,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15023,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15024,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15025,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15026,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15027,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15028,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15029,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15031,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15032,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15033,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15034,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15035,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15036,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15037,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15038,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15040,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15041,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15042,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15043,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15044,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15045,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15046,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15047,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15049,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15050,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15051,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15052,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15053,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15054,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15055,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15056,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15058,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15059,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15060,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15061,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15062,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15063,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15064,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15065,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15067,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15068,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15069,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15070,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15071,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15072,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15073,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15074,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15076,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15077,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15078,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15079,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15080,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15081,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15082,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15083,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15085,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15086,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15087,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15088,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15089,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15090,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15091,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15092,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15094,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15095,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15096,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15097,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15098,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15099,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15100,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15101,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15103,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15104,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15105,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15106,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15107,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15108,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15109,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15110,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15112,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15113,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15114,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15115,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15116,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15117,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15118,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15119,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15121,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15122,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15123,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15124,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15125,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15126,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15127,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15128,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15130,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15131,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15132,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15133,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15134,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15135,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15136,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15137,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15139,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15140,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15141,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15142,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15143,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15144,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15145,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15146,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15148,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15149,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15150,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15151,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15152,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15153,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15154,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15155,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15157,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15158,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15159,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15160,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15161,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15162,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15163,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15164,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15166,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15167,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15168,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15169,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15170,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15171,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15172,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15173,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15175,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15176,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15177,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15178,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15179,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15180,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15181,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15182,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15184,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15185,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15186,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15187,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15188,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15189,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15190,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15191,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15193,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15194,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15195,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15196,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15197,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15198,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15199,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15200,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15202,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15203,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15204,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15205,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15206,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15207,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15208,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15209,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15211,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15212,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15213,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15214,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15215,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15216,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15217,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15218,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15220,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15221,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15222,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15223,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15224,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15225,Semi-Furnished,1,2,22500000,2,Bhandup Mumbai,750
15226,Unfurnished,1,2,17000000,2,Bhandup Mumbai,700
15227,Semi-Furnished,1,2,5900000,1,Bhandup Mumbai,340
15229,Semi-Furnished,1,1,4000000,1,Bhandup Mumbai,720
15230,Semi-Furnished,1,2,12500000,2,Bhandup Mumbai,575
15231,Furnished,1,2,14000000,2,Bhandup Mumbai,580
15232,Semi-Furnished,1,1,9500000,1,Bhandup Mumbai,720
15233,Semi-Furnished,1,1,11000000,2,Bhandup Mumbai,700
15234,Furnished,1,1,6900000,1,Kurla Mumbai,399
15235,Furnished,1,2,9500000,1,Kurla Mumbai,720
15236,Unfurnished,1,2,14500000,2,Kurla Mumbai,700
15237,Semi-Furnished,1,3,31800000,3,Kurla Mumbai,720
15238,Semi-Furnished,1,1,11000000,1,Kurla Mumbai,720
15239,Furnished,1,2,14500000,2,Kurla Mumbai,625
15240,Unfurnished,1,2,13500000,2,Kurla Mumbai,615
15241,Unfurnished,1,2,17000000,2,Kurla Mumbai,780
15242,Unfurnished,1,2,11000000,2,Kurla Mumbai,720
15243,Unfurnished,1,1,15900000,2,Kurla Mumbai,632
15244,Furnished,1,2,19500000,3,Kurla Mumbai,753
15245,Furnished,1,1,14100000,1,Kurla Mumbai,410
15246,Semi-Furnished,1,2,19800000,2,Kurla Mumbai,720
15248,Semi-Furnished,1,2,22500000,2,Kurla Mumbai,750
15249,Unfurnished,1,2,7500000,1,Kurla Mumbai,405
15250,Furnished,1,2,14500000,2,Kurla Mumbai,625
15251,Semi-Furnished,1,2,11000000,2,Kurla Mumbai,720
15252,Unfurnished,1,1,11000000,2,Kurla Mumbai,720
15253,Unfurnished,1,1,7500000,1,Kurla Mumbai,450
15254,Semi-Furnished,1,2,9800000,1,Kurla Mumbai,475
15255,Semi-Furnished,1,2,15000000,2,Kurla Mumbai,715
15256,Semi-Furnished,1,1,9000000,1,Kurla Mumbai,530
15258,Semi-Furnished,1,2,15500000,2,Kurla Mumbai,705
15259,Semi-Furnished,1,1,9200000,1,Kurla Mumbai,720
15260,Semi-Furnished,2,3,30500000,3,Kurla Mumbai,1160
15261,Semi-Furnished,1,3,30000000,3,Kurla Mumbai,994
15262,Unfurnished,1,1,7500000,1,Kurla Mumbai,400
15263,Semi-Furnished,1,1,10100000,1,Kurla Mumbai,410
15264,Furnished,1,1,11000000,2,Kurla Mumbai,720
15265,Semi-Furnished,1,2,8000000,1,Kurla Mumbai,450
15267,Unfurnished,1,1,9500000,1,Kurla Mumbai,400
15268,Semi-Furnished,1,2,9700000,1,Kurla Mumbai,480
15270,Unfurnished,1,2,9800000,1,Kurla Mumbai,400
15271,Unfurnished,1,3,29000000,3,Kurla Mumbai,1084
15273,Unfurnished,1,2,22000000,2,Kurla Mumbai,720
15274,Unfurnished,1,2,2000000,2,Kurla Mumbai,720
15275,Semi-Furnished,1,2,11500000,1,Kurla Mumbai,456
15276,Semi-Furnished,1,2,13000000,1,Kurla Mumbai,384
15277,Unfurnished,1,2,8700000,1,Kurla Mumbai,408
15279,Unfurnished,1,2,12500000,1,Kurla Mumbai,720
15280,Furnished,1,2,25000000,2,Kurla Mumbai,750
15281,Semi-Furnished,1,1,6000000,1,Kurla Mumbai,720
15283,Unfurnished,1,3,15700000,2,Kurla Mumbai,850
15285,Unfurnished,1,2,9300000,1,Kurla Mumbai,474
15286,Unfurnished,1,2,10000000,1,Kurla Mumbai,462
15287,Unfurnished,1,1,3700000,1,Kurla Mumbai,720
15288,Furnished,1,1,11000000,1,Kurla Mumbai,387
15289,Semi-Furnished,1,2,40000000,1,Kurla Mumbai,400
15291,Unfurnished,1,2,8500000,1,Kurla Mumbai,408
15292,Unfurnished,1,1,3500000,1,Kurla Mumbai,720
15293,Unfurnished,1,2,14000000,2,Kurla Mumbai,635
15294,Unfurnished,1,2,21500000,2,Kurla Mumbai,750
15295,Unfurnished,1,2,8500000,1,Kurla Mumbai,650
15296,Unfurnished,1,1,9000000,1,Kurla Mumbai,720
15297,Furnished,1,1,6700000,1,Kurla Mumbai,349
15298,Unfurnished,1,2,14000000,2,Kurla Mumbai,620
15299,Unfurnished,1,2,11000000,1,Kurla Mumbai,424
15300,Unfurnished,1,2,8000000,1,Kurla Mumbai,422
15301,Unfurnished,1,1,6500000,3,Kurla Mumbai,450
15302,Furnished,1,1,8000000,1,Kurla Mumbai,370
15303,Unfurnished,1,1,9500000,1,Kurla Mumbai,480
15304,Unfurnished,1,1,11000000,2,Kurla Mumbai,484
15305,Unfurnished,1,2,9000000,2,Kurla Mumbai,650
15307,Furnished,1,2,15500000,2,Kurla Mumbai,572
15308,Unfurnished,1,2,13000000,2,Kurla Mumbai,720
15309,Unfurnished,1,1,9000000,1,Kurla Mumbai,380
15310,Unfurnished,1,1,9000000,1,Kurla Mumbai,420
15311,Unfurnished,1,2,14300000,2,Kurla Mumbai,600
15312,Unfurnished,1,2,8000000,1,Kurla Mumbai,475
15313,Furnished,1,3,17000000,2,Kurla Mumbai,750
15314,Unfurnished,1,1,11500000,1,Kurla Mumbai,410
15315,Unfurnished,1,2,10000000,2,Kurla Mumbai,720
15316,Semi-Furnished,1,1,11000000,1,Kurla Mumbai,720
15317,Unfurnished,1,1,4500000,1,Kurla Mumbai,720
15318,Furnished,1,2,17500000,2,Kurla Mumbai,960
15319,Semi-Furnished,1,2,24000000,2,Kurla Mumbai,735
15321,Unfurnished,1,2,14500000,2,Kurla Mumbai,591
15322,Unfurnished,1,2,21000000,2,Kurla Mumbai,720
15323,Semi-Furnished,1,2,10500000,1,Kurla Mumbai,470
15324,Furnished,1,2,13000000,2,Kurla Mumbai,520
15325,Unfurnished,1,1,6200000,1,Kurla Mumbai,318
15326,Semi-Furnished,1,1,10000000,2,Kurla Mumbai,720
15327,Semi-Furnished,1,2,12500000,2,Kurla Mumbai,515
15328,Semi-Furnished,1,2,13500000,2,Kurla Mumbai,730
15330,Unfurnished,1,2,8200000,1,Kurla Mumbai,398
15331,Unfurnished,1,1,8200000,1,Kurla Mumbai,720
15332,Semi-Furnished,1,1,9500000,1,Kurla Mumbai,421
15333,Unfurnished,1,2,9900000,1,Kurla Mumbai,495
15334,Furnished,1,2,11500000,1,Kurla Mumbai,720
15335,Unfurnished,1,2,10000000,1,Kurla Mumbai,468
15336,Unfurnished,1,2,14000000,2,Kurla Mumbai,750
15338,Semi-Furnished,1,1,9000000,1,Kurla Mumbai,720
15339,Unfurnished,1,2,7500000,2,Kurla Mumbai,500
15340,Furnished,1,2,11500000,1,Kurla Mumbai,440
15342,Furnished,1,1,8500000,1,Kurla Mumbai,720
15343,Unfurnished,1,1,8500000,1,Kurla Mumbai,405
15344,Unfurnished,1,2,8500000,1,Kurla Mumbai,440
15345,Unfurnished,1,2,14900000,2,Kurla Mumbai,580
15346,Unfurnished,1,2,11000000,1,Kurla Mumbai,440
15347,Unfurnished,1,2,9800000,1,Kurla Mumbai,440
15348,Unfurnished,1,1,11000000,1,Kurla Mumbai,400
15349,Semi-Furnished,1,2,20000000,2,Kurla Mumbai,751
15350,Unfurnished,1,2,13000000,2,Kurla Mumbai,598
15351,Unfurnished,1,2,12700000,1,Kurla Mumbai,414
15352,Semi-Furnished,1,2,11600000,2,Kurla Mumbai,533
15353,Unfurnished,1,3,33500000,3,Kurla Mumbai,958
15354,Unfurnished,1,2,9500000,1,Kurla Mumbai,483
15355,Unfurnished,1,3,26500000,3,Kurla Mumbai,1160
15356,Unfurnished,1,2,18200000,2,Kurla Mumbai,757
15357,Semi-Furnished,1,2,45000000,2,Kurla Mumbai,900
15358,Unfurnished,1,2,13000000,2,Kurla Mumbai,650
15359,Unfurnished,1,2,7400000,1,Kurla Mumbai,394
15360,Semi-Furnished,1,2,14500000,2,Kurla Mumbai,965
15361,Semi-Furnished,1,2,8900000,1,Kurla Mumbai,720
15362,Unfurnished,1,1,9300000,1,Kurla Mumbai,441
15364,Semi-Furnished,1,2,12200000,2,Kurla Mumbai,602
15365,Unfurnished,1,2,15700000,3,Kurla Mumbai,680
15366,Semi-Furnished,1,2,12000000,1,Kurla Mumbai,463
15367,Unfurnished,1,2,22000000,2,Kurla Mumbai,727
15368,Semi-Furnished,1,2,9950000,1,Kurla Mumbai,415
15369,Semi-Furnished,1,2,18300000,3,Kurla Mumbai,950
15370,Semi-Furnished,1,2,10000000,1,Kurla Mumbai,450
15371,Furnished,1,2,12700000,2,Kurla Mumbai,559
15372,Unfurnished,1,2,12500000,2,Kurla Mumbai,489
15373,Unfurnished,1,2,10000000,1,Kurla Mumbai,440
15374,Semi-Furnished,1,2,8500000,1,Kurla Mumbai,368
15375,Semi-Furnished,1,1,11000000,1,Kurla Mumbai,400
15376,Semi-Furnished,1,2,11500000,1,Kurla Mumbai,440
15377,Semi-Furnished,1,1,10600000,1,Kurla Mumbai,410
15378,Unfurnished,1,1,11100000,1,Kurla Mumbai,439
15379,Semi-Furnished,1,2,12300000,2,Kurla Mumbai,506
15380,Semi-Furnished,1,2,20000000,2,Kurla Mumbai,592
15381,Unfurnished,1,2,11300000,1,Kurla Mumbai,484
15382,Unfurnished,1,2,7500000,1,Kurla Mumbai,363
15383,Unfurnished,1,2,27000000,2,Kurla Mumbai,850
15384,Semi-Furnished,2,2,11600000,2,Kurla Mumbai,644
15385,Semi-Furnished,1,1,10000000,1,Kurla Mumbai,400
15386,Semi-Furnished,1,2,15500000,2,Kurla Mumbai,631
15387,Unfurnished,1,2,11400000,2,Kurla Mumbai,564
15388,Unfurnished,1,1,11100000,1,Kurla Mumbai,439
15389,Unfurnished,1,2,11000000,1,Kurla Mumbai,425
